id,neighbourhood_group,room_type,price,rating,bedrooms,beds,baths,reviews_per_month,price_pred,residual,RPI,EI,RPI_by_neigh_group,latitude,longitude
1312228,Brooklyn,Private room,55,5.0,1,1,1.0,0.03,99.10158635725536,-44.10158636,-0.427114954,0.001473839,-0.463175559,40.68371,-73.96461
45277537,Manhattan,Entire home/apt,144,4.67,2,1,1.0,0.24,216.61148141612205,-72.61148142,-0.703227527,0.003047165,-0.568112331,40.76661,-73.9881
971353993633883038,Manhattan,Entire home/apt,187,4.17,1,2,1.0,1.67,181.6197710720142,5.380228927985797,0.05210643,0.0219925808158188,0.042094919,40.75076357257111,-73.99460514502687
3857863,Manhattan,Private room,120,4.64,1,1,1.0,1.38,127.5659094110733,-7.565909411,-0.073274304,0.0181505034443806,-0.059195686,40.8356,-73.9425
40896611,Manhattan,Entire home/apt,85,4.91,0,1,1.0,0.24,161.4445388496784,-76.44453885,-0.740349914,0.003047165,-0.598102178,40.75112,-73.9786
49584983,Manhattan,Entire home/apt,115,5.0,1,1,1.0,0.16,197.73174590751088,-82.73174591,-0.801240244,0.001987281,-0.647293294,40.75995,-73.99296
45457047,Manhattan,Entire home/apt,105,4.33,0,1,1.0,0.1,137.40564956742048,-32.40564957,-0.313842169,0.001192369,-0.253541847,40.76737,-73.98787
45847112,Manhattan,Entire home/apt,130,4.5,2,2,1.0,0.26,227.85410472940168,-97.85410473,-0.947697234,0.003312136,-0.765610651,40.76519,-73.99013
19280212,Brooklyn,Private room,90,4.79,1,1,1.0,0.24,90.39785058264476,-0.397850583,-0.003853103,0.0169491525411238,-0.004178414,40.71153,-73.95312
895681617796889995,Brooklyn,Entire home/apt,292,4.67,1,1,1.0,1.71,140.6694338799723,151.3305661200277,1.4656059581160934,0.1252763448691763,1.5893446329075744,40.65891327003646,-73.9895897321432
17367484,Queens,Private room,120,,1,2,1.0,0.22,,,,0.0126050420160501,,40.76068,-73.90926
22066430,Brooklyn,Entire home/apt,160,4.71,0,1,1.0,0.67,109.77025373023211,50.22974626976787,0.4864649442284245,0.0486366985962684,0.527536371,40.7132,-73.96176
929978463825862773,Manhattan,Entire home/apt,100,,1,1,1.0,0.23,,,,0.002914679,,40.709993540875125,-74.00499963435044
26448665,Queens,Private room,70,,1,1,1.0,0.02,,,,0.00060024,,40.74347,-73.91396
28224871,Manhattan,Entire home/apt,164,3.2,2,3,1.0,0.08,192.2623403031098,-28.2623403,-0.273715056,0.000927398,-0.22112459,40.83969,-73.93861
29923599,Manhattan,Hotel room,1000,,0,2,1.0,0.02,,,,0.000132485,,40.76176,-73.97659
23053827,Queens,Private room,45,,1,1,1.0,0.02,,,,0.00060024,,40.76529,-73.86361
34718504,Manhattan,Entire home/apt,425,,2,2,2.0,0.02,,,,0.000132485,,40.79283,-73.9719
39022484,Manhattan,Private room,196,4.8,1,1,1.0,0.1,134.19732714410998,61.80267285589002,0.5985464000263726,0.001192369,0.4835441978269534,40.73888,-74.00343
34511726,Brooklyn,Entire home/apt,120,4.65,1,1,1.0,0.47,139.84050666334272,-19.84050666,-0.192151298,0.0338983050822477,-0.208374313,40.64304,-73.97964
35376453,Brooklyn,Entire home/apt,100,,1,2,1.0,0.02,,,,0.00073692,,40.71336,-73.95495
34621385,Brooklyn,Entire home/apt,220,5.0,2,2,1.0,0.21,205.1922721919908,14.80772780800919,0.1434098520742436,0.014738394,0.1555177074970511,40.70477,-73.92671
36819630,Brooklyn,Entire home/apt,84,4.75,1,1,1.0,0.08,143.98514274649062,-59.98514275,-0.580943988,0.005158438,-0.629992123,40.67673,-74.00194
35574095,Manhattan,Private room,200,,1,1,1.0,0.02,,,,0.000132485,,40.71446,-74.00826
950726818995939836,Manhattan,Private room,261,,1,1,1.0,0.5,,,,0.006491786,,40.76034569999999,-73.9877968
40658238,Queens,Private room,85,,1,2,1.0,0.02,,,,0.00060024,,40.74376,-73.90008
39558009,Manhattan,Private room,70,,1,1,1.5,0.02,,,,0.000132485,,40.76381,-73.94959
39899915,Bronx,Private room,60,4.89,1,1,1.0,0.18,65.18743735325114,-5.187437353,-0.050239283,0.023129252,-0.077829776,40.82859,-73.91957
7070705,Brooklyn,Private room,90,4.43,1,1,1.0,0.09,75.47716068331223,14.522839316687763,0.1406507645945324,0.005895357,0.1525256748478128,40.71905,-73.95937
593512409390835064,Manhattan,Entire home/apt,75,,1,1,1.0,0.17,,,,0.002119767,,40.82378,-73.9508
45938560,Brooklyn,Private room,106,5.0,1,1,1.0,0.22,99.10158635725536,6.898413642744629,0.066809742,0.015475313,0.072450378,40.71265,-73.96539
46156111,Brooklyn,Private room,36,,1,1,2.0,0.03,,,,0.001473839,,40.65442,-73.95565
952770872245256198,Brooklyn,Private room,220,4.33,1,1,1.0,0.94,71.33252460016433,148.66747539983567,1.4398144625406302,0.06853353,1.561375604233446,40.707258,-73.93397209999999
48194167,Bronx,Private room,55,,1,1,1.0,0.06,,,,0.006802721,,40.85615,-73.9152
661761693245194085,Queens,Private room,69,4.82,1,1,1.0,1.54,68.37381215,0.6261878524645965,0.006064503,0.091836735,0.008812451,40.75972,-73.81527
235951,Manhattan,Entire home/apt,188,4.69,1,1,1.0,1.04,184.88337404975232,3.1166259502476805,0.030183893,0.0136459989399357,0.024384486,40.75408,-73.97071
48298348,Queens,Private room,99,5.0,1,1,1.0,0.18,75.83415709720164,23.16584290279836,0.2243565080976336,0.010204082,0.3260169433744183,40.76366,-73.86133
367810,Brooklyn,Private room,180,5.0,2,1,1.0,0.12,131.6586209402547,48.34137905974529,0.4681764893241789,0.008106116,0.5077038520758572,40.73626,-73.95634
271694,Manhattan,Entire home/apt,125,4.11,1,1,1.0,0.13,160.8444847674944,-35.84448477,-0.347146593,0.001589825,-0.280447298,40.75282,-73.97315
13213869,Manhattan,Private room,85,4.9,1,1,1.5,0.11,163.23805596304223,-78.23805596,-0.757719765,0.001324854,-0.612134658,40.84387,-73.94179
13325767,Brooklyn,Private room,75,4.33,1,1,1.0,0.11,71.33252460016433,3.6674753998356664,0.0355187582724406,0.007369197,0.0385175479911199,40.69257,-73.96887
48676880,Queens,Private room,100,,1,1,1.0,0.03,,,,0.00120048,,40.70349,-73.90875
47942202,Brooklyn,Private room,38,4.5,1,1,1.0,0.12,78.37840594,-40.37840594,-0.391056704,0.008106116,-0.424072971,40.68693,-73.87378
881361770950607277,Queens,Private room,121,4.67,0,3,1.0,0.39,66.17683275,54.82316725,0.5309512983783039,0.022809124,0.7715359846063979,40.75713694266302,-73.81348864217891
39125813,Staten Island,Entire home/apt,118,5.0,1,3,1.0,0.15,152.2253484093571,-34.22534841,-0.331465584,0.0145228215752569,-0.474892514,40.52339,-74.20517
1126944,Brooklyn,Entire home/apt,109,4.67,3,5,3.0,0.03,378.5218926076324,-269.5218926,-2.610265076,0.001473839,-2.830645417,40.63866,-73.9715
53832868,Staten Island,Entire home/apt,75,4.74,1,2,1.0,1.43,123.16078993854146,-48.16078994,-0.46642752,0.1473029045490349,-0.668253201,40.62866,-74.14578
1027808,Manhattan,Entire home/apt,450,4.87,2,1,2.0,0.42,274.6929390539865,175.3070609460135,1.6978134663060267,0.005431902,1.3716026870908726,40.72154,-73.98174
1203627,Queens,Private room,90,3.67,1,1,1.0,0.02,20.71049719133433,69.28950280866567,0.671054835,0.00060024,0.9751232453916562,40.76299,-73.92416
1146653,Manhattan,Entire home/apt,1000,4.9,2,1,1.0,0.18,226.14414440736223,773.8558555926377,7.494637611941593,0.002252252,6.0546492835146895,40.79296,-73.96499
843491,Queens,Private room,98,4.75,1,1,1.0,0.12,65.47256688933184,32.527433110668156,0.3150216178495695,0.006602641,0.4577642334470811,40.75869,-73.80992
20801864,Bronx,Private room,114,4.87,2,1,1.0,0.2,96.91554472,17.084455280379103,0.1654594976551984,0.0258503401325373,0.2563268223624663,40.8159,-73.86486
3840324,Brooklyn,Entire home/apt,120,4.94,1,1,1.0,0.16,151.8599513044717,-31.8599513,-0.308557191,0.0110537951355155,-0.334608162,40.70824,-73.94681
4089102,Brooklyn,Entire home/apt,170,4.66,2,2,1.0,2.64,191.10050950928792,-21.10050951,-0.204354171,0.1938098747093729,-0.221607454,40.68401,-73.95626
847982758332013388,Brooklyn,Private room,100,4.58,1,2,1.0,2.22,99.98261946266518,0.0173805373348159,0.000168327,0.1628592483299293,0.000182539,40.6023553,-73.9902915
48851559,Queens,Entire home/apt,168,,1,1,1.0,0.04,,,,0.00180072,,40.74726,-73.94574
48867046,Manhattan,Entire home/apt,80,5.0,0,1,1.0,0.27,165.17471132451152,-85.17471132,-0.824899871,0.003444621,-0.666407059,40.7338,-73.98532
3359510,Brooklyn,Hotel room,135,4.95,0,2,1.0,0.19,215.1609159994067,-80.160916,-0.776342276,0.0132645541626186,-0.841887564,40.72623,-73.94128
724798950643635174,Brooklyn,Entire home/apt,100,4.78,1,1,1.0,3.75,145.2285336,-45.22853357,-0.43802921,0.2756079587121881,-0.475011288,40.64546,-73.9429
3394517,Manhattan,Private room,49,4.75,3,1,1.5,0.74,222.13517100431895,-173.135171,-1.676779151,0.009671436,-1.354609817,40.80303,-73.93888
681231713021457400,Brooklyn,Entire home/apt,120,4.83,2,3,1.0,3.45,216.4348955052704,-96.43489551,-0.933952479,0.253500368,-1.012804535,40.633670359069306,-73.97068361550586
49057864,Manhattan,Private room,65,,1,1,1.0,0.03,,,,0.000264971,,40.85373,-73.93614
43197566,Staten Island,Entire home/apt,160,4.73,2,4,1.0,1.49,191.88037022248815,-31.88037022,-0.308754945,0.1535269709384308,-0.442354859,40.64557,-74.08443
4847177,Brooklyn,Entire home/apt,140,,2,2,1.0,0.01,,,,0.0,,40.68574,-73.99055
807172063275763015,Queens,Entire home/apt,900,4.5,6,8,4.0,1.4,550.5373852,349.4626148,3.384474819165881,0.083433373,4.918048265,40.66493199052873,-73.81553072356431
49124837,Manhattan,Private room,999,4.8,0,1,1.0,0.31,101.64029256111064,897.3597074388894,8.690747464412395,0.003974563,7.0209435910243805,40.74766,-73.99227
6523409,Brooklyn,Private room,99,4.53,1,1,1.0,0.97,79.62179676646018,19.37820323353982,0.1876739831538021,0.070744289,0.2035189855841331,40.66923,-73.98134
839839486162945362,Brooklyn,Entire home/apt,95,,1,3,1.0,0.15,,,,0.0103168754598145,,40.6782079578601,-73.95278473749403
648733025832739455,Bronx,Entire home/apt,123,4.15,1,1,1.0,1.86,89.76227693506162,33.23772306493838,0.3219006325500283,0.2517006802378638,0.498682562,40.88353,-73.85161
702182051146913189,Queens,Entire home/apt,418,,3,6,1.0,0.2,,,,0.0114045618240453,,40.73234627912838,-73.84721231911035
722328771203163875,Queens,Private room,130,4.79,2,4,1.0,2.75,154.55296986948352,-24.55296987,-0.237790553,0.1644657863046539,-0.345538223,40.67406,-73.76267
25476838,Bronx,Entire home/apt,130,5.0,1,2,1.0,0.68,143.28018829644998,-13.2801883,-0.128615941,0.091156463,-0.199249459,40.90341,-73.90199
702005190750685766,Bronx,Entire home/apt,191,4.45,2,2,1.0,2.45,153.04172442213576,37.95827557786424,0.3676182298995055,0.3319727890704799,0.5695074265788966,40.85532,-73.88953
762599172570463796,Queens,Entire home/apt,60,4.58,0,2,1.0,0.94,99.40330221671717,-39.40330222,-0.381613021,0.055822329,-0.554529537,40.736906,-73.861374
620503641723291705,Bronx,Entire home/apt,120,5.0,2,3,1.0,0.26,194.1257275340803,-74.12572753,-0.717892695,0.0340136054375491,-1.11214621,40.84208,-73.8911
995731222790857879,Brooklyn,Entire home/apt,460,4.67,5,9,3.5,2.17,541.6860731279396,-81.68607313,-0.791113114,0.1591746499514241,-0.85790548,40.646408565462536,-73.95306680690926
49275777,Brooklyn,Entire home/apt,200,4.46,1,2,1.0,0.4,150.25420275999275,49.74579724000725,0.4817779956520273,0.0287398673523404,0.5224537109734098,40.64509,-73.94641
564552665997526321,Queens,Private room,70,4.42,1,1,1.0,2.32,51.79526781494371,18.204732185056287,0.1763091531367779,0.1386554621765512,0.256198367865366,40.73279,-73.87233
28838614,Queens,Entire home/apt,88,4.81,1,2,1.0,0.99,141.4929997909567,-53.49299979,-0.518068895,0.058823529,-0.752816306,40.72122,-73.75003
52553133,Manhattan,Entire home/apt,174,3.84,1,1,1.0,1.11,149.6539673,24.346032657004997,0.2357864074221419,0.014573397,0.1904833931511698,40.76301,-73.97743
52553514,Manhattan,Entire home/apt,179,4.27,1,1,1.0,0.96,167.47590250053105,11.524097499468953,0.1116085559591547,0.012586116,0.090164555,40.76314,-73.97703
52553544,Manhattan,Entire home/apt,172,4.21,1,1,1.0,1.41,164.9891208506423,7.010879149357692,0.067898948,0.01854796,0.054853128,40.76344,-73.97524
49732450,Brooklyn,Private room,95,5.0,1,1,1.0,0.13,99.10158635725536,-4.101586357,-0.039723035,0.008843036,-0.043076785,40.68322,-73.91827
52566357,Brooklyn,Entire home/apt,125,4.93,1,1,1.0,1.56,151.44548769615687,-26.4454877,-0.256119205,0.1142225497336608,-0.277742924,40.73261,-73.95662
50504090,Brooklyn,Private room,50,4.61,1,1,1.0,2.38,82.93750563297851,-32.93750563,-0.318993087,0.1746499631411459,-0.345925143,40.65823,-73.95602
50802956,Manhattan,Private room,179,4.77,1,2,1.0,1.73,151.24244097379665,27.757559026203353,0.2688263510446447,0.0227874933754267,0.2171751801780182,40.81204,-73.94234
848096495893199846,Queens,Private room,30,,1,1,1.0,0.38,,,,0.022208884,,40.72826121795386,-73.87504157984996
15158194,Manhattan,Entire home/apt,84,4.4,1,1,1.0,0.12,172.86392940862336,-88.86392941,-0.860629202,0.00145734,-0.695271506,40.83501,-73.93934
849085936171946701,Brooklyn,Entire home/apt,120,,1,1,1.0,0.18,,,,0.0125276344869176,,40.68794,-73.97203
945007284377459483,Manhattan,Entire home/apt,74,,1,1,1.0,0.56,,,,0.007286698,,40.82022268787563,-73.9458042383194
1025490208137991575,Manhattan,Entire home/apt,428,5.0,1,1,1.0,3.0,197.73174590751088,230.26825409248912,2.230101517596027,0.0396131425537942,1.801619138217388,40.75704,-73.99068
50915627,Manhattan,Entire home/apt,275,4.75,1,1,1.0,0.14,187.37015569964103,87.62984430035894,0.8486773373564812,0.001722311,0.6856160228979268,40.73867,-73.99878
51143675,Brooklyn,Entire home/apt,250,4.53,2,10,1.0,1.05,332.02051983824407,-82.02051984,-0.794352163,0.076639646,-0.861417996,40.6398509,-73.9366136
51901717,Manhattan,Entire home/apt,325,,1,1,1.5,0.07,,,,0.000794913,,40.70401,-74.00919
51821915,Manhattan,Entire home/apt,348,,1,2,1.0,0.04,,,,0.000397456,,40.755878,-73.963348
51196430,Queens,Private room,56,,1,1,1.0,0.03,,,,0.00120048,,40.74431,-73.92326
53384597,Queens,Entire home/apt,120,,1,1,1.0,0.04,,,,0.00180072,,40.76769,-73.91048
9548422,Brooklyn,Private room,45,,1,1,1.0,0.02,,,,0.00073692,,40.68977,-73.95835
602019372802508438,Bronx,Private room,45,4.94,1,1,1.0,0.8,67.25975539482512,-22.25975539,-0.215581234,0.1074829931826553,-0.333974497,40.859352,-73.864983
681164404044413348,Brooklyn,Entire home/apt,89,4.67,1,1,1.0,0.47,140.6694338799723,-51.66943388,-0.500408028,0.0338983050822477,-0.542656646,40.70095,-73.91389
13187006,Queens,Entire home/apt,116,4.58,1,3,1.0,0.27,150.24884145434754,-34.24884145,-0.33169311,0.015606242,-0.481989913,40.7435,-73.915
9725508,Brooklyn,Entire home/apt,95,4.76,0,2,1.0,0.27,130.13107642643715,-35.13107643,-0.340237377,0.0191599115682269,-0.368963054,40.68812,-73.9854
831167886889726935,Brooklyn,Private room,40,5.0,1,1,1.0,1.29,99.10158635725536,-59.10158636,-0.572386923,0.094325718,-0.620712599,40.69679,-73.91672
583428565614956095,Manhattan,Entire home/apt,200,4.7,0,1,1.0,2.52,152.7408030750678,47.25919692493221,0.4576957739920838,0.033253842,0.3697560220461407,40.78823,-73.96957
41567947,Brooklyn,Entire home/apt,100,5.0,0,2,1.0,0.42,140.07820302599217,-40.07820303,-0.388149299,0.030213707,-0.420920099,40.70541,-73.92392
1001737519563399181,Brooklyn,Entire home/apt,108,,1,2,1.0,0.81,,,,0.058953574,,40.68884467682968,-73.9303994005861
39702571,Brooklyn,Private room,123,4.86,1,1,1.0,1.01,93.29909584084832,29.70090415915169,0.2876472560247126,0.073691968,0.3119328356996376,40.68561,-73.94407
42888442,Manhattan,Entire home/apt,206,4.6,2,2,1.0,0.24,231.99874081254956,-25.99874081,-0.251792552,0.003047165,-0.203414184,40.77328,-73.95003
53662451,Brooklyn,Entire home/apt,225,,1,1,1.5,0.14,,,,0.009579956,,40.68438,-73.95666
898904640609152150,Brooklyn,Entire home/apt,103,4.96,2,3,1.0,3.84,221.8229224133627,-118.8229224,-1.150775997,0.2822402357934974,-1.247934101,40.6882214,-73.9141898
945577590097526499,Brooklyn,Private room,80,,1,1,1.0,0.36,,,,0.0257921886495363,,40.67764152475653,-73.94111200319608
46070335,Brooklyn,Private room,35,,1,1,2.0,0.03,,,,0.001473839,,40.69005,-73.92008
26641779,Brooklyn,Entire home/apt,350,4.94,2,2,1.0,1.87,202.7054905421021,147.2945094578979,1.4265175647863562,0.13706706,1.5469560715049893,40.68834,-73.95842
43744465,Brooklyn,Private room,75,,1,2,1.0,0.03,,,,0.001473839,,40.68295,-73.91738
83243,Brooklyn,Entire home/apt,77,4.43,1,2,1.0,1.6,149.01081193504834,-72.01081194,-0.697410165,0.1171702284364649,-0.756291345,40.68769,-73.91788
592160838482377458,Brooklyn,Entire home/apt,100,5.0,1,1,1.0,0.36,154.34673295436042,-54.34673295,-0.526337128,0.0257921886495363,-0.570774897,40.68278,-73.94362
741856106447591515,Manhattan,Entire home/apt,119,,0,1,1.0,0.19,,,,0.002384738,,40.7749268,-73.9481632
648686501635596386,Brooklyn,Entire home/apt,145,4.69,3,3,1.0,1.38,243.18943957186264,-98.18943957,-0.950944884,0.1009579955710421,-1.03123158,40.67985,-73.90589
32354513,Brooklyn,Entire home/apt,107,4.64,0,2,1.0,3.86,125.15751312665964,-18.15751313,-0.175851846,0.2837140751448995,-0.190698725,40.68358,-73.95284
809230341084700820,Brooklyn,Private room,49,,1,1,1.0,0.1,,,,0.006632277,,40.68305609999999,-73.92111349999999
51288172,Manhattan,Private room,83,5.0,1,1,1.0,0.12,142.4865993104058,-59.48659931,-0.576115696,0.00145734,-0.465423235,40.80007,-73.95926
49755231,Brooklyn,Private room,74,,1,1,2.0,0.06,,,,0.003684598,,40.71621,-73.95665
692125334129380493,Queens,Private room,80,4.56,1,2,1.5,2.59,100.78235572176617,-20.78235572,-0.201272916,0.1548619447686157,-0.292473713,40.695188,-73.8350487
29990168,Brooklyn,Entire home/apt,135,4.67,1,2,1.0,0.15,158.95793853460336,-23.95793853,-0.232027794,0.0103168754598145,-0.251617515,40.68653,-73.91388
52855744,Brooklyn,Entire home/apt,200,,1,1,1.0,0.04,,,,0.002210759,,40.72555,-73.95576
44189936,Manhattan,Entire home/apt,175,,1,1,1.0,0.07,,,,0.000794913,,40.74293,-73.97318
836471236610126498,Brooklyn,Entire home/apt,182,4.81,2,2,1.0,1.74,197.31746363400975,-15.31746363,-0.148346541,0.1274871038962795,-0.160871192,40.6864157,-73.9095853
800975213816402823,Manhattan,Private room,29,3.6,1,1,1.0,0.43,84.46169414633498,-55.46169415,-0.537135302,0.005564388,-0.433932372,40.79398828561203,-73.94719684277997
17434977,Brooklyn,Entire home/apt,89,4.76,0,2,1.0,0.21,130.13107642643715,-41.13107643,-0.398346165,0.014738394,-0.43197787,40.7208,-73.94238
731800309107118826,Brooklyn,Private room,105,4.73,1,2,1.0,3.08,106.19957358738708,-1.199573587,-0.011617628,0.2262343404402185,-0.012598485,40.70866,-73.95203
700850368069608837,Brooklyn,Private room,150,4.6,1,1,1.5,2.49,107.4191348,42.58086524,0.41238707682711,0.1827560795738573,0.4472042322194667,40.6915,-73.9123
46695446,Brooklyn,Private room,45,4.33,1,1,1.5,0.08,96.22861733594864,-51.22861734,-0.496138809,0.005158438,-0.538026984,40.68648,-73.9155
857967724039296308,Manhattan,Private room,40,3.0,1,1,1.0,0.33,59.59387764744747,-19.59387765,-0.189762746,0.004239534,-0.153302526,40.80277949637711,-73.95851182329305
661479822799553764,Brooklyn,Entire home/apt,167,3.82,3,3,2.0,0.69,256.9232911200444,-89.92329112,-0.870888906,0.050110538,-0.944416609,40.68456,-73.9201
923900704452428974,Brooklyn,Entire home/apt,110,,1,1,1.0,0.34,,,,0.0243183492981342,,40.68278570973208,-73.9069326594472
875889124002067051,Manhattan,Entire home/apt,167,,2,3,1.0,0.44,,,,0.005696873,,40.7742384,-73.9486798
53494944,Brooklyn,Private room,91,4.78,1,1,1.0,1.99,89.98338697432997,1.0166130256700256,0.009845692,0.1459100957888054,0.0106769471463764,40.68972,-73.91105
896536679580590826,Brooklyn,Private room,100,5.0,1,1,1.0,0.75,99.10158635725536,0.8984136427446288,0.008700955,0.054532056,0.009435562,40.71806,-73.95905
53364824,Manhattan,Entire home/apt,229,5.0,1,1,1.0,0.28,197.73174590751088,31.268254092489144,0.3028267234624424,0.003577107,0.2446428632279155,40.77255,-73.94665
50652330,Brooklyn,Private room,40,,1,1,1.0,0.09,,,,0.005895357,,40.68941,-73.91857
18971993,Manhattan,Private room,55,4.78,1,1,1.0,1.78,133.3683999274804,-78.36839993,-0.75898212,0.0234499205084333,-0.613154469,40.79681,-73.94515
50971404,Brooklyn,Entire home/apt,205,4.9,3,6,1.0,1.09,306.75868931036644,-101.7586893,-0.985512347,0.079587325,-1.068717516,40.68776,-73.90614
792071572004799347,Brooklyn,Private room,59,,1,1,2.0,0.7,,,,0.050847458,,40.70709674077416,-73.94905173931755
993472908889992230,Manhattan,Private room,50,4.6,3,1,3.0,1.61,290.6064951,-240.6064951,-2.330225293,0.021197668,-1.88250555,40.74612141705314,-73.9925068245877
53340040,Brooklyn,Entire home/apt,130,5.0,1,1,1.0,0.16,154.34673295436042,-24.34673295,-0.23579319,0.0110537951355155,-0.255700817,40.70662,-73.94778
706103073370158062,Manhattan,Private room,50,4.86,1,1,1.0,4.79,136.68410879399875,-86.68410879,-0.83951808,0.063328034,-0.678216587,40.8016737387895,-73.9589818561241
1016229130708200152,Manhattan,Private room,85,4.4,1,1,1.0,4.92,117.61878281151832,-32.61878281,-0.315906321,0.065050344,-0.255209402,40.81167171519237,-73.94215547270929
549267401307239917,Manhattan,Private room,41,,1,1,1.0,0.06,,,,0.000662427,,40.79024,-73.94791
670935545121631494,Manhattan,Private room,115,5.0,1,1,1.0,0.32,142.4865993104058,-27.48659931,-0.266202161,0.004107048,-0.215055191,40.795567499195165,-73.95002257937621
50879115,Manhattan,Private room,88,4.87,1,1,1.0,3.74,137.09857240231352,-49.0985724,-0.475509754,0.0494170641222917,-0.384147298,40.80045,-73.9538
48547934,Brooklyn,Private room,29,4.33,1,1,1.5,0.62,96.22861733594864,-67.22861734,-0.651095576,0.0449521002177632,-0.706066493,40.62478,-73.92881
51966299,Manhattan,Private room,65,,0,1,1.0,0.04,,,,0.000397456,,40.79751,-73.9707
986778683331694713,Manhattan,Entire home/apt,109,4.6,1,3,1.0,3.16,217.73021088418128,-108.7302109,-1.053030125,0.041732909,-0.85070532,40.75013944625673,-74.00272134762609
52967909,Brooklyn,Private room,106,4.76,1,2,1.0,1.45,107.44296441233143,-1.442964412,-0.013974819,0.1061164333009494,-0.01515469,40.68183,-73.92113
45578986,Manhattan,Entire home/apt,95,4.8,0,1,1.0,0.22,156.8854391582157,-61.88543916,-0.599347975,0.002782194,-0.484191761,40.78225,-73.95408
18359018,Manhattan,Entire home/apt,100,4.64,0,1,1.0,0.16,150.2540214,-50.25402143,-0.486700044,0.001987281,-0.393187533,40.78118,-73.95306
9324841,Brooklyn,Entire home/apt,300,5.0,1,1,1.0,0.1,154.34673295436042,145.65326704563958,1.4106224636194795,0.006632277,1.5297189733687535,40.71499,-73.9463
37002006,Brooklyn,Entire home/apt,270,4.94,1,1,1.0,1.67,151.8599513044717,118.1400486955283,1.144162502656349,0.1223286661663722,1.240762240833435,40.71147,-73.94896
15343302,Manhattan,Entire home/apt,250,5.0,2,2,1.0,0.26,248.57728514514125,1.4227148548587536,0.013778705924704,0.003312136,0.0111313229904386,40.81011,-73.94404
5231817,Manhattan,Entire home/apt,119,4.43,1,1,1.0,0.14,174.10732023356772,-55.10732023,-0.533703263,0.001722311,-0.43115975,40.75966,-73.96124
870420092221946863,Manhattan,Entire home/apt,92,,2,2,1.0,1.0,,,,0.0131160572335305,,40.78185234345066,-73.94543096169875
744749403071337881,Manhattan,Entire home/apt,200,,2,3,2.0,0.73,,,,0.009538951,,40.78695,-73.94853
4472978,Manhattan,Entire home/apt,245,4.92,0,1,1.0,3.34,161.85900245799317,83.14099754200683,0.8052037634263292,0.044117647,0.6504952796576372,40.75398,-73.99982
803164825503033179,Manhattan,Entire home/apt,950,5.0,3,3,3.0,0.76,399.0071953259088,550.9928046740912,5.336253990941472,0.009936407,4.310968465163194,40.77810631619634,-73.95430890116126
45378043,Manhattan,Private room,92,,1,1,0.0,0.13,,,,0.001589825,,40.776683131766944,-73.94496253081346
859283264753786335,Manhattan,Entire home/apt,318,4.8,3,3,2.0,1.1,340.92573768804436,-22.92573769,-0.222031138,0.0144409114995437,-0.179371003,40.78155,-73.9564
762913725556641417,Queens,Entire home/apt,100,4.81,1,2,1.0,1.59,141.4929997909567,-41.49299979,-0.40185132,0.094837935,-0.583938215,40.70495,-73.75051
656572443194920483,Brooklyn,Private room,50,4.85,1,1,1.0,2.23,92.88463223253348,-42.88463223,-0.415328999,0.1635961680056303,-0.450394536,40.63308,-73.95073
46335178,Manhattan,Entire home/apt,95,4.6,0,1,1.0,0.16,148.59616699191983,-53.59616699,-0.519068049,0.001987281,-0.419336485,40.78213,-73.95269
529737934145319533,Brooklyn,Private room,72,4.91,1,1,1.5,2.05,120.26750661820655,-48.26750662,-0.46746105,0.1503316138430116,-0.506928009,40.62159,-74.02258
984445638191850238,Manhattan,Entire home/apt,175,,1,1,1.0,0.83,,,,0.010863805,,40.72308560547004,-74.00409227189833
707396,Manhattan,Private room,499,4.87,2,3,1.0,1.03,206.23261629457497,292.7673837,2.835392960602556,0.013513514,2.2906124146738356,40.72544,-73.9805
993725705481168852,Manhattan,Private room,83,4.0,1,1,1.0,2.07,101.04023847892664,-18.04023848,-0.174716065,0.0272919978798715,-0.141146851,40.71312012658475,-73.98702905387101
51510371,Brooklyn,Private room,53,4.64,1,1,1.0,0.89,84.18089645792287,-31.18089646,-0.301980682,0.064848931,-0.327476409,40.64344,-73.98187
699739396985754578,Queens,Entire home/apt,169,4.74,1,1,1.0,2.14,120.3032498781221,48.69675012,0.4716181862619309,0.1278511404485083,0.685317849,40.69251,-73.75652
651449714253705996,Manhattan,Entire home/apt,99,4.93,1,1,1.0,4.1,194.8305006493073,-95.83050065,-0.928099037,0.054186539,-0.74977797,40.72561549037079,-73.9840586115089
912574354751697614,Manhattan,Private room,40,,1,1,2.0,0.25,,,,0.00317965,,40.7152692973966,-73.9814778268193
721762,Manhattan,Entire home/apt,89,4.71,1,1,1.0,0.7,185.7123012663819,-96.71230127,-0.936639098,0.009141494,-0.756677179,40.72585,-73.98542
12190880,Manhattan,Private room,90,4.87,1,1,1.0,1.19,137.09857240231352,-47.0985724,-0.456140158,0.0156332803389555,-0.368499296,40.79512,-73.96325
1006790907208361631,Manhattan,Entire home/apt,149,4.86,1,1,1.0,3.44,191.9292553911038,-42.92925539,-0.415761165,0.0454425013242522,-0.335878554,40.77669,-73.95299
318021,Manhattan,Private room,110,4.97,1,1,1.0,0.67,141.24320848546142,-31.24320849,-0.302584162,0.008744038,-0.244446906,40.80272,-73.95316
